,TCGA-06-0001-01A,TCGA-06-0002-01A,TCGA-06-0003-01A,TCGA-06-0004-01A,TCGA-06-0005-01A,TCGA-06-0006-01A,TCGA-06-0007-01A,TCGA-06-0008-01A,TCGA-06-0009-01A,TCGA-06-0010-01A,TCGA-06-0011-01A,TCGA-06-0012-01A,TCGA-06-0013-01A,TCGA-06-0014-01A,TCGA-06-0015-01A,TCGA-06-0016-01A,TCGA-06-0017-01A,TCGA-06-0018-01A,TCGA-06-0019-01A,TCGA-06-0020-01A
GENE_0374,5.754887502163468,5.930737337562887,5.0,5.523561956057013,5.584962500721156,5.491853096329675,5.700439718141092,5.832890014164741,5.78135971352466,5.930737337562887,5.087462841250339,5.700439718141092,5.700439718141092,5.523561956057013,5.169925001442312,5.78135971352466,5.727920454563199,5.321928094887363,5.584962500721156,5.426264754702098
GENE_0375,5.807354922057604,5.832890014164741,5.459431618637297,5.807354922057604,5.321928094887363,5.554588851677638,5.392317422778761,5.727920454563199,5.523561956057013,5.321928094887363,5.357552004618084,5.426264754702098,5.78135971352466,5.882643049361842,5.392317422778761,5.832890014164741,5.614709844115208,5.700439718141092,5.754887502163468,5.285402218862249
GENE_0376,5.426264754702098,5.754887502163468,5.78135971352466,5.392317422778761,6.066089190457772,5.285402218862249,5.906890595608519,5.882643049361842,5.977279923499917,5.584962500721156,5.882643049361842,5.392317422778761,5.754887502163468,5.614709844115208,5.672425341971495,5.672425341971495,5.584962500721156,5.643856189774724,5.78135971352466,5.491853096329675
GENE_0377,5.832890014164741,5.523561956057013,5.727920454563199,5.321928094887363,5.832890014164741,5.584962500721156,5.614709844115208,5.832890014164741,5.614709844115208,5.727920454563199,5.857980995127572,5.672425341971495,5.807354922057604,6.087462841250339,5.523561956057013,5.20945336562895,5.392317422778761,5.426264754702098,5.584962500721156,5.554588851677638
GENE_0378,6.022367813028454,5.554588851677638,5.754887502163468,5.882643049361842,5.754887502163468,5.169925001442312,6.108524456778169,5.584962500721156,5.672425341971495,5.807354922057604,5.491853096329675,5.357552004618084,5.584962500721156,5.882643049361842,5.857980995127572,5.169925001442312,5.584962500721156,5.491853096329675,5.700439718141092,5.727920454563199
GENE_0379,5.491853096329675,5.727920454563199,5.584962500721156,6.022367813028454,5.807354922057604,5.584962500721156,5.643856189774724,5.614709844115208,5.807354922057604,5.554588851677638,5.459431618637297,5.426264754702098,5.754887502163468,5.906890595608519,5.491853096329675,5.643856189774724,5.392317422778761,5.727920454563199,5.584962500721156,5.700439718141092
GENE_0380,5.584962500721156,5.672425341971495,5.643856189774724,5.954196310386875,5.700439718141092,5.727920454563199,5.930737337562887,5.700439718141092,5.459431618637297,5.832890014164741,5.930737337562887,5.672425341971495,5.672425341971495,5.392317422778761,5.78135971352466,5.807354922057604,5.754887502163468,5.700439718141092,5.285402218862249,5.700439718141092
GENE_0381,5.857980995127572,5.807354922057604,5.491853096329675,5.247927513443585,5.643856189774724,5.554588851677638,5.491853096329675,5.672425341971495,5.087462841250339,5.643856189774724,5.807354922057604,5.426264754702098,5.523561956057013,5.672425341971495,5.554588851677638,5.643856189774724,5.906890595608519,5.672425341971495,5.357552004618084,5.832890014164741
GENE_0382,5.357552004618084,5.807354922057604,5.754887502163468,5.392317422778761,5.392317422778761,5.426264754702098,5.78135971352466,5.392317422778761,5.554588851677638,5.357552004618084,5.832890014164741,5.807354922057604,5.807354922057604,5.426264754702098,5.584962500721156,5.169925001442312,5.78135971352466,5.554588851677638,5.321928094887363,5.554588851677638
GENE_0383,5.882643049361842,6.0,5.977279923499917,5.727920454563199,5.832890014164741,5.672425341971495,5.584962500721156,5.727920454563199,5.643856189774724,5.357552004618084,5.977279923499917,5.807354922057604,5.523561956057013,5.754887502163468,5.882643049361842,5.672425341971495,5.882643049361842,5.491853096329675,5.392317422778761,5.554588851677638
GENE_0384,5.832890014164741,5.882643049361842,5.614709844115208,5.357552004618084,5.643856189774724,5.491853096329675,5.78135971352466,5.426264754702098,5.727920454563199,5.357552004618084,5.807354922057604,5.643856189774724,5.700439718141092,5.78135971352466,5.643856189774724,5.906890595608519,5.523561956057013,5.584962500721156,5.554588851677638,5.087462841250339
GENE_0385,5.584962500721156,5.882643049361842,5.285402218862249,5.700439718141092,6.0,4.906890595608519,5.491853096329675,5.882643049361842,5.727920454563199,5.672425341971495,5.643856189774724,5.977279923499917,5.672425341971495,5.426264754702098,5.129283016944966,5.554588851677638,5.832890014164741,5.491853096329675,5.727920454563199,5.643856189774724
GENE_0386,5.930737337562887,5.754887502163468,5.78135971352466,5.727920454563199,5.807354922057604,5.554588851677638,5.459431618637297,5.643856189774724,5.321928094887363,5.930737337562887,5.727920454563199,5.357552004618084,5.78135971352466,5.672425341971495,5.614709844115208,5.491853096329675,5.727920454563199,5.491853096329675,5.672425341971495,5.523561956057013
GENE_0387,5.491853096329675,6.087462841250339,5.643856189774724,5.78135971352466,5.78135971352466,5.930737337562887,5.930737337562887,5.523561956057013,5.700439718141092,6.044394119358453,5.930737337562887,5.754887502163468,5.832890014164741,6.247927513443585,5.392317422778761,5.614709844115208,5.554588851677638,5.523561956057013,5.169925001442312,5.807354922057604
GENE_0388,5.491853096329675,5.321928094887363,5.78135971352466,5.554588851677638,5.754887502163468,5.882643049361842,5.584962500721156,6.022367813028454,5.554588851677638,5.672425341971495,5.554588851677638,5.754887502163468,5.357552004618084,5.584962500721156,5.977279923499917,5.857980995127572,5.672425341971495,5.643856189774724,5.78135971352466,5.584962500721156
GENE_0389,5.643856189774724,5.78135971352466,5.491853096329675,5.807354922057604,5.614709844115208,5.672425341971495,5.491853096329675,5.78135971352466,5.614709844115208,5.643856189774724,5.727920454563199,6.189824558880018,5.930737337562887,5.523561956057013,5.614709844115208,5.614709844115208,5.754887502163468,5.754887502163468,5.614709844115208,5.700439718141092
GENE_0390,5.672425341971495,5.78135971352466,5.584962500721156,5.754887502163468,5.523561956057013,5.906890595608519,5.357552004618084,5.754887502163468,5.906890595608519,5.614709844115208,5.614709844115208,5.954196310386875,5.882643049361842,5.491853096329675,5.614709844115208,5.614709844115208,5.20945336562895,5.832890014164741,5.807354922057604,5.392317422778761
GENE_0391,5.832890014164741,5.584962500721156,5.614709844115208,5.727920454563199,5.584962500721156,5.459431618637297,5.392317422778761,6.0,6.0,5.554588851677638,5.78135971352466,6.0,5.78135971352466,5.426264754702098,5.672425341971495,5.459431618637297,5.614709844115208,5.392317422778761,5.78135971352466,5.754887502163468
GENE_0392,5.954196310386875,5.129283016944966,5.20945336562895,5.614709844115208,5.426264754702098,5.584962500721156,5.614709844115208,6.022367813028454,5.321928094887363,5.672425341971495,5.459431618637297,5.977279923499917,5.857980995127572,5.392317422778761,5.727920454563199,5.754887502163468,5.357552004618084,5.977279923499917,5.727920454563199,5.643856189774724
GENE_0393,5.584962500721156,5.672425341971495,5.700439718141092,5.584962500721156,5.523561956057013,5.700439718141092,5.426264754702098,5.882643049361842,6.0,5.491853096329675,5.584962500721156,5.554588851677638,5.523561956057013,5.78135971352466,5.357552004618084,5.523561956057013,5.672425341971495,5.357552004618084,6.108524456778169,5.554588851677638
GENE_0394,5.392317422778761,5.754887502163468,5.700439718141092,5.857980995127572,5.247927513443585,5.491853096329675,5.459431618637297,5.672425341971495,5.807354922057604,5.882643049361842,5.977279923499917,5.857980995127572,5.459431618637297,5.700439718141092,5.426264754702098,5.700439718141092,5.906890595608519,5.614709844115208,5.614709844115208,5.754887502163468
GENE_0395,5.672425341971495,5.906890595608519,5.754887502163468,5.554588851677638,5.672425341971495,5.426264754702098,5.584962500721156,5.554588851677638,5.807354922057604,5.672425341971495,5.78135971352466,5.700439718141092,5.906890595608519,6.066089190457772,5.857980995127572,5.554588851677638,5.392317422778761,5.906890595608519,5.392317422778761,5.426264754702098
GENE_0396,5.754887502163468,5.087462841250339,5.614709844115208,5.977279923499917,5.087462841250339,5.614709844115208,5.727920454563199,5.807354922057604,5.754887502163468,5.906890595608519,6.066089190457772,5.672425341971495,5.554588851677638,5.832890014164741,5.807354922057604,5.554588851677638,5.930737337562887,5.882643049361842,5.491853096329675,5.643856189774724
GENE_0397,5.614709844115208,5.247927513443585,5.727920454563199,5.672425341971495,5.727920454563199,5.882643049361842,5.857980995127572,5.459431618637297,5.459431618637297,4.906890595608519,5.247927513443585,5.857980995127572,5.554588851677638,5.807354922057604,5.584962500721156,6.087462841250339,5.832890014164741,5.554588851677638,5.78135971352466,5.832890014164741
GENE_0398,5.523561956057013,5.727920454563199,5.954196310386875,5.643856189774724,5.614709844115208,5.930737337562887,5.357552004618084,5.832890014164741,5.584962500721156,5.807354922057604,5.700439718141092,5.832890014164741,5.392317422778761,5.672425341971495,5.700439718141092,5.672425341971495,5.700439718141092,5.523561956057013,5.459431618637297,6.0
GENE_0399,5.930737337562887,5.672425341971495,5.584962500721156,6.022367813028454,5.554588851677638,5.643856189774724,5.643856189774724,5.78135971352466,5.672425341971495,5.426264754702098,5.491853096329675,6.0,5.459431618637297,5.614709844115208,5.643856189774724,5.700439718141092,5.285402218862249,5.491853096329675,5.554588851677638,5.807354922057604
GENE_0400,5.906890595608519,5.930737337562887,5.614709844115208,5.392317422778761,5.554588851677638,5.426264754702098,5.523561956057013,5.584962500721156,5.491853096329675,6.189824558880018,5.672425341971495,5.857980995127572,5.614709844115208,5.614709844115208,5.426264754702098,5.754887502163468,5.584962500721156,5.700439718141092,5.78135971352466,5.882643049361842
GENE_0401,5.491853096329675,5.930737337562887,5.614709844115208,5.807354922057604,5.727920454563199,6.0,5.857980995127572,5.584962500721156,5.129283016944966,5.672425341971495,5.523561956057013,6.0,5.321928094887363,5.727920454563199,5.930737337562887,5.727920454563199,5.930737337562887,6.0,5.78135971352466,5.807354922057604
GENE_0402,5.584962500721156,5.392317422778761,5.554588851677638,5.584962500721156,5.285402218862249,5.882643049361842,5.832890014164741,5.700439718141092,5.584962500721156,5.807354922057604,5.807354922057604,5.285402218862249,5.700439718141092,5.832890014164741,5.426264754702098,5.554588851677638,5.807354922057604,5.459431618637297,5.700439718141092,5.954196310386875
GENE_0403,5.78135971352466,5.169925001442312,5.807354922057604,5.727920454563199,5.832890014164741,5.523561956057013,5.459431618637297,5.459431618637297,5.78135971352466,5.614709844115208,5.954196310386875,5.614709844115208,5.459431618637297,5.614709844115208,5.700439718141092,5.357552004618084,5.727920454563199,5.554588851677638,5.78135971352466,5.700439718141092
GENE_0404,5.643856189774724,5.906890595608519,6.20945336562895,5.727920454563199,5.643856189774724,5.426264754702098,5.906890595608519,5.754887502163468,5.459431618637297,5.78135971352466,5.882643049361842,5.727920454563199,5.321928094887363,5.643856189774724,5.882643049361842,5.20945336562895,5.087462841250339,5.807354922057604,5.754887502163468,5.523561956057013
GENE_0405,5.78135971352466,5.554588851677638,5.614709844115208,5.247927513443585,5.554588851677638,5.643856189774724,5.614709844115208,5.977279923499917,5.700439718141092,5.672425341971495,5.523561956057013,5.357552004618084,5.832890014164741,5.672425341971495,5.672425341971495,5.614709844115208,5.700439718141092,5.807354922057604,5.614709844115208,5.700439718141092
GENE_0406,5.930737337562887,5.954196310386875,6.129283016944966,5.169925001442312,5.459431618637297,5.754887502163468,5.954196310386875,5.554588851677638,5.614709844115208,5.832890014164741,5.78135971352466,5.614709844115208,5.554588851677638,5.321928094887363,5.523561956057013,5.700439718141092,5.614709844115208,5.930737337562887,5.357552004618084,5.672425341971495
GENE_0407,5.727920454563199,5.807354922057604,5.906890595608519,6.044394119358453,5.672425341971495,5.491853096329675,5.754887502163468,5.727920454563199,5.954196310386875,5.700439718141092,5.584962500721156,5.672425341971495,6.022367813028454,5.643856189774724,5.523561956057013,6.0,5.882643049361842,5.554588851677638,5.672425341971495,5.426264754702098
GENE_0408,5.78135971352466,5.426264754702098,5.614709844115208,5.20945336562895,5.523561956057013,5.832890014164741,5.584962500721156,5.754887502163468,5.78135971352466,5.584962500721156,5.523561956057013,5.392317422778761,5.672425341971495,6.044394119358453,5.807354922057604,5.727920454563199,5.727920454563199,5.426264754702098,5.78135971352466,5.357552004618084
GENE_0409,5.523561956057013,5.977279923499917,5.491853096329675,5.392317422778761,5.285402218862249,5.554588851677638,5.906890595608519,5.700439718141092,5.78135971352466,5.554588851677638,5.584962500721156,5.727920454563199,5.20945336562895,6.066089190457772,5.523561956057013,5.491853096329675,5.857980995127572,5.807354922057604,5.584962500721156,5.321928094887363
GENE_0410,5.643856189774724,5.523561956057013,5.672425341971495,5.672425341971495,5.727920454563199,5.614709844115208,5.672425341971495,5.426264754702098,5.807354922057604,5.754887502163468,5.554588851677638,5.700439718141092,5.285402218862249,5.930737337562887,5.882643049361842,5.584962500721156,5.614709844115208,5.700439718141092,5.285402218862249,5.087462841250339
GENE_0411,5.643856189774724,5.807354922057604,5.584962500721156,5.672425341971495,6.108524456778169,5.78135971352466,5.614709844115208,5.392317422778761,5.584962500721156,5.727920454563199,5.554588851677638,5.554588851677638,5.700439718141092,5.392317422778761,5.491853096329675,5.832890014164741,5.807354922057604,5.727920454563199,5.930737337562887,5.459431618637297
GENE_0412,5.78135971352466,5.554588851677638,5.672425341971495,5.700439718141092,5.491853096329675,5.977279923499917,5.643856189774724,5.807354922057604,5.977279923499917,5.523561956057013,5.614709844115208,5.614709844115208,5.643856189774724,5.857980995127572,5.426264754702098,5.832890014164741,5.78135971352466,5.491853096329675,5.285402218862249,5.459431618637297
GENE_0413,5.672425341971495,5.78135971352466,5.807354922057604,5.754887502163468,5.614709844115208,6.044394119358453,5.954196310386875,5.554588851677638,5.754887502163468,5.754887502163468,6.0,5.672425341971495,5.700439718141092,5.554588851677638,5.285402218862249,5.727920454563199,5.78135971352466,5.523561956057013,5.554588851677638,5.882643049361842
GENE_0414,5.20945336562895,5.491853096329675,5.832890014164741,5.857980995127572,5.672425341971495,5.754887502163468,6.0,5.672425341971495,5.285402218862249,5.491853096329675,5.523561956057013,5.643856189774724,5.491853096329675,5.727920454563199,5.78135971352466,5.584962500721156,5.643856189774724,5.643856189774724,5.087462841250339,5.614709844115208
GENE_0415,5.906890595608519,5.554588851677638,6.0,5.672425341971495,5.459431618637297,5.78135971352466,5.754887502163468,5.584962500721156,5.700439718141092,5.20945336562895,5.672425341971495,5.906890595608519,5.832890014164741,5.727920454563199,5.491853096329675,5.491853096329675,5.882643049361842,5.832890014164741,5.491853096329675,5.727920454563199
GENE_0416,5.754887502163468,5.491853096329675,5.807354922057604,5.882643049361842,5.523561956057013,5.882643049361842,5.523561956057013,6.022367813028454,5.727920454563199,5.672425341971495,5.857980995127572,5.882643049361842,5.882643049361842,5.643856189774724,5.700439718141092,5.672425341971495,5.20945336562895,5.727920454563199,5.643856189774724,5.614709844115208
GENE_0417,5.832890014164741,5.523561956057013,5.882643049361842,5.491853096329675,5.754887502163468,5.491853096329675,5.930737337562887,5.614709844115208,5.832890014164741,5.672425341971495,5.554588851677638,5.78135971352466,5.906890595608519,5.882643049361842,5.754887502163468,5.727920454563199,5.584962500721156,5.700439718141092,5.554588851677638,5.584962500721156
GENE_0418,5.832890014164741,5.727920454563199,5.584962500721156,5.491853096329675,5.357552004618084,5.727920454563199,5.491853096329675,5.832890014164741,5.857980995127572,5.832890014164741,5.643856189774724,5.906890595608519,5.614709844115208,6.044394119358453,5.523561956057013,5.523561956057013,6.0,5.643856189774724,5.614709844115208,5.392317422778761
GENE_0419,6.022367813028454,5.357552004618084,5.857980995127572,5.643856189774724,5.727920454563199,5.554588851677638,5.700439718141092,5.554588851677638,5.754887502163468,5.977279923499917,5.977279923499917,5.584962500721156,5.523561956057013,5.357552004618084,5.882643049361842,5.807354922057604,6.044394119358453,5.614709844115208,5.977279923499917,5.78135971352466
GENE_0420,5.491853096329675,5.727920454563199,5.754887502163468,5.930737337562887,5.614709844115208,5.727920454563199,6.0,5.672425341971495,5.247927513443585,5.977279923499917,5.643856189774724,5.727920454563199,5.554588851677638,5.426264754702098,5.459431618637297,5.523561956057013,5.491853096329675,5.321928094887363,5.672425341971495,5.754887502163468
GENE_0421,5.754887502163468,5.392317422778761,5.614709844115208,5.672425341971495,5.584962500721156,5.523561956057013,5.672425341971495,5.614709844115208,5.459431618637297,5.643856189774724,5.727920454563199,5.459431618637297,5.882643049361842,5.906890595608519,5.882643049361842,5.584962500721156,5.832890014164741,6.20945336562895,5.247927513443585,5.614709844115208
GENE_0422,5.727920454563199,5.643856189774724,5.20945336562895,5.614709844115208,5.754887502163468,5.459431618637297,5.426264754702098,5.727920454563199,5.554588851677638,5.523561956057013,5.392317422778761,5.857980995127572,6.022367813028454,5.491853096329675,5.614709844115208,5.614709844115208,5.247927513443585,5.754887502163468,6.129283016944966,5.727920454563199
GENE_0423,5.832890014164741,5.700439718141092,5.614709844115208,5.614709844115208,5.321928094887363,5.392317422778761,5.700439718141092,5.727920454563199,5.78135971352466,5.584962500721156,5.807354922057604,6.044394119358453,5.832890014164741,5.672425341971495,5.882643049361842,5.554588851677638,5.643856189774724,5.584962500721156,5.906890595608519,5.700439718141092
GENE_0424,5.672425341971495,5.285402218862249,5.614709844115208,5.882643049361842,5.614709844115208,5.882643049361842,5.584962500721156,5.954196310386875,5.614709844115208,5.643856189774724,5.672425341971495,5.727920454563199,5.614709844115208,5.857980995127572,5.882643049361842,5.392317422778761,5.906890595608519,5.554588851677638,5.129283016944966,5.459431618637297
GENE_0425,5.20945336562895,5.727920454563199,5.584962500721156,5.807354922057604,5.392317422778761,5.491853096329675,5.807354922057604,5.491853096329675,5.930737337562887,5.754887502163468,5.285402218862249,5.727920454563199,5.882643049361842,5.584962500721156,5.614709844115208,5.523561956057013,5.643856189774724,5.523561956057013,5.672425341971495,5.882643049361842
GENE_0426,5.78135971352466,5.523561956057013,5.930737337562887,5.614709844115208,5.832890014164741,5.700439718141092,5.700439718141092,5.643856189774724,5.321928094887363,5.357552004618084,5.857980995127572,5.882643049361842,6.087462841250339,5.832890014164741,6.066089190457772,5.643856189774724,5.554588851677638,5.643856189774724,5.523561956057013,5.906890595608519
GENE_0427,5.554588851677638,5.614709844115208,5.930737337562887,5.523561956057013,5.672425341971495,5.727920454563199,5.882643049361842,5.584962500721156,5.643856189774724,5.584962500721156,6.0,5.754887502163468,5.392317422778761,5.727920454563199,5.584962500721156,5.930737337562887,5.426264754702098,5.78135971352466,5.672425341971495,5.491853096329675
GENE_0428,5.727920454563199,5.807354922057604,6.0,5.78135971352466,5.672425341971495,5.700439718141092,5.954196310386875,5.643856189774724,5.643856189774724,5.392317422778761,5.643856189774724,5.643856189774724,6.0,5.906890595608519,5.727920454563199,6.149747119504682,5.930737337562887,5.459431618637297,5.554588851677638,5.832890014164741
GENE_0429,5.857980995127572,5.700439718141092,5.523561956057013,5.977279923499917,5.672425341971495,5.930737337562887,5.523561956057013,5.614709844115208,5.426264754702098,5.906890595608519,5.754887502163468,5.247927513443585,6.0,6.022367813028454,5.554588851677638,5.832890014164741,5.930737337562887,5.977279923499917,5.930737337562887,5.882643049361842
GENE_0430,5.491853096329675,5.857980995127572,5.491853096329675,5.882643049361842,5.700439718141092,5.832890014164741,5.643856189774724,5.807354922057604,5.672425341971495,5.78135971352466,5.700439718141092,6.044394119358453,5.491853096329675,5.977279923499917,5.614709844115208,5.129283016944966,5.754887502163468,5.754887502163468,5.584962500721156,5.247927513443585
GENE_0431,5.857980995127572,5.857980995127572,5.807354922057604,5.459431618637297,5.857980995127572,5.554588851677638,5.906890595608519,6.044394119358453,6.0,5.807354922057604,5.754887502163468,5.523561956057013,5.523561956057013,5.977279923499917,5.392317422778761,5.977279923499917,5.882643049361842,5.78135971352466,5.78135971352466,5.832890014164741
GENE_0432,5.643856189774724,5.882643049361842,5.643856189774724,5.832890014164741,5.832890014164741,5.459431618637297,6.044394119358453,5.087462841250339,5.754887502163468,5.882643049361842,5.459431618637297,5.754887502163468,5.584962500721156,5.672425341971495,5.882643049361842,5.614709844115208,5.523561956057013,5.554588851677638,5.491853096329675,5.523561956057013
GENE_0433,5.672425341971495,5.832890014164741,5.78135971352466,5.906890595608519,5.614709844115208,6.087462841250339,5.700439718141092,5.700439718141092,5.727920454563199,6.108524456778169,5.882643049361842,5.643856189774724,5.523561956057013,5.727920454563199,5.754887502163468,5.554588851677638,5.392317422778761,5.044394119358453,5.491853096329675,5.491853096329675
GENE_0434,5.20945336562895,5.977279923499917,5.554588851677638,5.554588851677638,5.643856189774724,5.78135971352466,5.459431618637297,5.954196310386875,5.832890014164741,5.643856189774724,5.78135971352466,5.614709844115208,5.20945336562895,5.754887502163468,5.426264754702098,5.977279923499917,5.754887502163468,5.614709844115208,5.523561956057013,5.614709844115208
GENE_0435,5.672425341971495,5.584962500721156,5.459431618637297,6.044394119358453,5.643856189774724,5.78135971352466,5.426264754702098,5.832890014164741,5.392317422778761,5.727920454563199,5.614709844115208,5.78135971352466,5.491853096329675,5.700439718141092,5.20945336562895,5.807354922057604,5.727920454563199,5.643856189774724,5.906890595608519,6.044394119358453
GENE_0436,5.357552004618084,5.614709844115208,5.426264754702098,5.20945336562895,5.554588851677638,5.672425341971495,5.554588851677638,5.554588851677638,5.643856189774724,5.857980995127572,5.906890595608519,5.807354922057604,5.906890595608519,5.459431618637297,5.78135971352466,5.426264754702098,5.614709844115208,5.78135971352466,5.727920454563199,5.954196310386875
GENE_0437,5.554588851677638,5.882643049361842,5.643856189774724,5.357552004618084,5.643856189774724,5.807354922057604,5.807354922057604,5.78135971352466,5.554588851677638,5.882643049361842,5.672425341971495,6.022367813028454,5.459431618637297,5.832890014164741,5.392317422778761,5.491853096329675,5.584962500721156,5.357552004618084,6.0,5.614709844115208
GENE_0438,5.285402218862249,5.672425341971495,5.754887502163468,5.754887502163468,5.700439718141092,5.459431618637297,5.523561956057013,5.727920454563199,5.554588851677638,5.807354922057604,5.321928094887363,6.087462841250339,5.554588851677638,5.857980995127572,5.554588851677638,5.643856189774724,5.672425341971495,5.857980995127572,5.321928094887363,5.357552004618084
GENE_0439,6.044394119358453,5.700439718141092,5.727920454563199,5.491853096329675,5.832890014164741,5.392317422778761,5.584962500721156,5.78135971352466,5.672425341971495,5.614709844115208,5.491853096329675,5.672425341971495,5.78135971352466,5.169925001442312,5.459431618637297,5.700439718141092,5.554588851677638,5.882643049361842,5.459431618637297,6.022367813028454
GENE_0440,5.523561956057013,5.807354922057604,5.700439718141092,5.584962500721156,5.643856189774724,5.700439718141092,5.78135971352466,5.700439718141092,5.247927513443585,5.700439718141092,5.459431618637297,5.754887502163468,5.426264754702098,5.285402218862249,5.700439718141092,5.882643049361842,5.672425341971495,5.807354922057604,5.882643049361842,5.754887502163468
GENE_0441,5.882643049361842,5.700439718141092,5.321928094887363,5.906890595608519,6.0,5.954196310386875,5.807354922057604,5.357552004618084,5.857980995127572,5.672425341971495,5.426264754702098,5.554588851677638,5.700439718141092,5.977279923499917,5.672425341971495,5.554588851677638,5.700439718141092,5.554588851677638,5.643856189774724,5.78135971352466
GENE_0442,5.672425341971495,5.954196310386875,5.906890595608519,5.930737337562887,5.78135971352466,5.392317422778761,5.754887502163468,5.807354922057604,5.832890014164741,5.523561956057013,5.807354922057604,5.700439718141092,5.554588851677638,5.643856189774724,5.285402218862249,5.727920454563199,5.807354922057604,5.78135971352466,5.807354922057604,5.523561956057013
GENE_0443,5.554588851677638,5.882643049361842,5.882643049361842,5.930737337562887,5.754887502163468,5.20945336562895,5.426264754702098,5.727920454563199,5.459431618637297,5.459431618637297,5.727920454563199,5.727920454563199,5.614709844115208,5.357552004618084,5.700439718141092,5.643856189774724,5.807354922057604,5.906890595608519,5.954196310386875,5.78135971352466
GENE_0444,5.700439718141092,5.700439718141092,5.700439718141092,5.643856189774724,5.357552004618084,5.882643049361842,5.807354922057604,5.614709844115208,5.392317422778761,5.727920454563199,5.643856189774724,5.426264754702098,5.754887502163468,5.643856189774724,5.700439718141092,6.0,5.459431618637297,5.392317422778761,5.754887502163468,5.727920454563199
GENE_0445,5.727920454563199,5.727920454563199,5.754887502163468,5.807354922057604,5.672425341971495,5.554588851677638,5.857980995127572,5.584962500721156,5.321928094887363,5.882643049361842,5.754887502163468,5.672425341971495,5.882643049361842,5.807354922057604,5.523561956057013,5.930737337562887,5.491853096329675,5.882643049361842,6.044394119358453,5.285402218862249
GENE_0446,5.754887502163468,5.832890014164741,5.672425341971495,5.426264754702098,5.426264754702098,5.20945336562895,6.022367813028454,5.459431618637297,5.643856189774724,5.78135971352466,5.584962500721156,5.285402218862249,5.832890014164741,5.78135971352466,5.754887502163468,5.426264754702098,5.754887502163468,6.0,5.523561956057013,5.672425341971495
GENE_0447,5.584962500721156,5.977279923499917,5.832890014164741,5.954196310386875,5.643856189774724,5.832890014164741,5.882643049361842,5.832890014164741,5.523561956057013,5.643856189774724,5.700439718141092,5.426264754702098,5.614709844115208,5.754887502163468,5.78135971352466,5.643856189774724,5.700439718141092,5.554588851677638,5.491853096329675,5.614709844115208
GENE_0448,5.523561956057013,5.321928094887363,5.129283016944966,5.807354922057604,5.584962500721156,5.882643049361842,5.20945336562895,6.087462841250339,5.672425341971495,5.614709844115208,5.78135971352466,5.459431618637297,5.584962500721156,5.807354922057604,5.727920454563199,5.78135971352466,5.78135971352466,5.523561956057013,5.954196310386875,5.78135971352466
GENE_0449,5.727920454563199,5.643856189774724,5.426264754702098,5.392317422778761,5.554588851677638,5.727920454563199,5.321928094887363,5.584962500721156,5.554588851677638,5.672425341971495,5.807354922057604,5.554588851677638,5.78135971352466,5.614709844115208,5.614709844115208,5.643856189774724,5.614709844115208,5.169925001442312,5.087462841250339,5.727920454563199
GENE_0450,5.392317422778761,5.672425341971495,5.754887502163468,5.672425341971495,5.672425341971495,5.643856189774724,5.727920454563199,5.643856189774724,5.643856189774724,5.78135971352466,6.129283016944966,5.700439718141092,5.977279923499917,5.392317422778761,5.754887502163468,5.906890595608519,6.066089190457772,5.754887502163468,5.247927513443585,5.321928094887363
GENE_0451,5.700439718141092,5.906890595608519,5.78135971352466,5.554588851677638,5.584962500721156,5.727920454563199,5.857980995127572,5.78135971352466,5.807354922057604,5.643856189774724,5.807354922057604,5.672425341971495,5.832890014164741,5.672425341971495,5.807354922057604,5.357552004618084,5.832890014164741,5.78135971352466,6.0,5.727920454563199
GENE_0452,5.700439718141092,5.727920454563199,5.727920454563199,5.977279923499917,5.247927513443585,5.491853096329675,5.643856189774724,5.977279923499917,5.491853096329675,5.754887502163468,5.459431618637297,6.066089190457772,5.459431618637297,5.727920454563199,5.977279923499917,5.643856189774724,5.754887502163468,5.614709844115208,5.491853096329675,5.78135971352466
GENE_0453,5.832890014164741,5.832890014164741,5.643856189774724,5.754887502163468,5.754887502163468,5.700439718141092,5.700439718141092,5.584962500721156,5.857980995127572,6.108524456778169,5.807354922057604,5.672425341971495,5.554588851677638,5.672425341971495,5.169925001442312,6.044394119358453,5.672425341971495,5.614709844115208,5.807354922057604,5.807354922057604
GENE_0454,5.807354922057604,5.426264754702098,5.930737337562887,5.857980995127572,5.643856189774724,5.727920454563199,5.614709844115208,5.643856189774724,5.491853096329675,5.807354922057604,5.832890014164741,5.977279923499917,5.554588851677638,5.459431618637297,5.906890595608519,5.614709844115208,5.882643049361842,5.930737337562887,5.672425341971495,5.491853096329675
GENE_0455,5.643856189774724,5.672425341971495,5.614709844115208,5.614709844115208,5.906890595608519,5.727920454563199,5.807354922057604,5.392317422778761,5.285402218862249,5.20945336562895,5.754887502163468,5.584962500721156,5.643856189774724,5.954196310386875,5.882643049361842,5.832890014164741,5.672425341971495,5.882643049361842,5.614709844115208,5.584962500721156
